id,uri,primary_name_display,country
390,http://dx.doi.org/10.13039/100006376,Georgia Southern University,""
391,http://dx.doi.org/10.13039/100005285,American Research Institute in Turkey,""
392,http://dx.doi.org/10.13039/100005284,American Research Center in Egypt,""
393,http://dx.doi.org/10.13039/501100001331,Arts and Culture Trust,""
394,http://dx.doi.org/10.13039/501100001329,National Heritage Council,""
395,http://dx.doi.org/10.13039/100005294,Massachusetts General Hospital,""
396,http://dx.doi.org/10.13039/100005293,Harvard School of Public Health,""
397,http://dx.doi.org/10.13039/100004905,Pennsylvania Department of Community and Economic Development,""
398,http://dx.doi.org/10.13039/501100000895,Directorate-General for Maritime Affairs and Fisheries,""
399,http://dx.doi.org/10.13039/100004971,Maryland Historical Trust,""
400,http://dx.doi.org/10.13039/501100001350,Ministry of Health -Singapore,""
401,http://dx.doi.org/10.13039/100004978,Virginia BioTechnology Research Park,""
402,http://dx.doi.org/10.13039/100006311,Global Alliance for Arts and Health,""
403,http://dx.doi.org/10.13039/100006289,IMA Research Foundation,""
404,http://dx.doi.org/10.13039/100001207,Esther A. and Joseph Klingenstein Fund,""
405,http://dx.doi.org/10.13039/501100002182,Australian Wildlife Society,""
406,http://dx.doi.org/10.13039/100004903,Pennsylvania Department of Transportation,""
407,http://dx.doi.org/10.13039/100001711,Kettering Family Foundation,""
408,http://dx.doi.org/10.13039/100004909,Pennsylvania Housing Finance Agency,""
409,http://dx.doi.org/10.13039/100004908,Pennsylvania Higher Education Assistance Agency,""
410,http://dx.doi.org/10.13039/501100001351,"Lee Kong Chian NUS-Stanford Initiative on Southeast Asia, National University of Singapore",""
411,http://dx.doi.org/10.13039/501100001352,National University of Singapore,""
412,http://dx.doi.org/10.13039/501100000890,Directorate General for Interpretation,""
413,http://dx.doi.org/10.13039/100004976,Virginia Commission for the Arts,""
414,http://dx.doi.org/10.13039/501100001330,Academy of Science of South Africa,""
415,http://dx.doi.org/10.13039/100004910,Pennsylvania Public Utility Commission,""
416,http://dx.doi.org/10.13039/100004911,State of Texas Department of Affordable Housing Corporation,""
417,http://dx.doi.org/10.13039/100004907,Pennsylvania Department of Military and Veterans Affairs,""
418,http://dx.doi.org/10.13039/100004906,Pennsylvania Department of Environmental Protection,""
419,http://dx.doi.org/10.13039/100001716,Kinsman Foundation,""
420,http://dx.doi.org/10.13039/100004137,Society for Ambulatory Anesthesia,""
421,http://dx.doi.org/10.13039/100006365,New Mexico Legislature,""
422,http://dx.doi.org/10.13039/501100001353,National Kidney Foundation,""
423,http://dx.doi.org/10.13039/100004964,Minnesota Pollution Control Agency,""
424,http://dx.doi.org/10.13039/100004944,"Department of Energy, Labor and Economic Growth",""
425,http://dx.doi.org/10.13039/100002806,Discovery Eye Foundation,""
426,http://dx.doi.org/10.13039/100004912,State of Texas Department of Aging and Disability Services,""
427,http://dx.doi.org/10.13039/100002803,Diamond Blackfan Anemia Foundation,""
428,http://dx.doi.org/10.13039/100005269,Center for Substance Abuse Prevention,""
429,http://dx.doi.org/10.13039/100004901,Pennsylvania Department of Public Welfare,""
430,http://dx.doi.org/10.13039/100004900,Pennsylvania State System of Higher Education,""
431,http://dx.doi.org/10.13039/100001714,The Stephen and Tabitha King Foundation,""
432,http://dx.doi.org/10.13039/100004945,Michigan Department of Military and Veterans Affairs,""
433,http://dx.doi.org/10.13039/100004942,"Michigan Department of History, Arts, and Libraries",""
434,http://dx.doi.org/10.13039/100004943,Department of Human Services,""
435,http://dx.doi.org/10.13039/100004948,Michigan Economic Development Corporation,""
436,http://dx.doi.org/10.13039/100006375,Daniels Fund,""
437,http://dx.doi.org/10.13039/501100001333,Rhodes University,""
438,http://dx.doi.org/10.13039/100002801,Deupree Family Foundation,""
439,http://dx.doi.org/10.13039/501100001332,Council for Scientific and Industrial Research,""
440,http://dx.doi.org/10.13039/100004917,Cancer Prevention and Research Institute of Texas,""
441,http://dx.doi.org/10.13039/100001717,Karl Kirchgessner Foundation,""
442,http://dx.doi.org/10.13039/100004138,Society for Imaging Informatics in Medicine,""
443,http://dx.doi.org/10.13039/100005268,Center for Mental Health Services,""
444,http://dx.doi.org/10.13039/100004139,Society for Obstetric Anesthesia and Perinatology,""
445,http://dx.doi.org/10.13039/100004946,Department of Natural Resources,""
446,http://dx.doi.org/10.13039/100004947,Michigan Department of Transportation,""
447,http://dx.doi.org/10.13039/100002800,Desmoid Tumor Research Foundation,""
448,http://dx.doi.org/10.13039/100004918,Council on Competitive Government,""
449,http://dx.doi.org/10.13039/100004919,Texas Council for Developmental Disabilities,""
450,http://dx.doi.org/10.13039/501100001325,Cancer Association of South Africa,""
451,http://dx.doi.org/10.13039/100005260,National Center for Public Health Informatics,""
452,http://dx.doi.org/10.13039/100001709,Harris and Eliza Kempner Fund,""
453,http://dx.doi.org/10.13039/100005265,Office of Public Health Genomics,""
454,http://dx.doi.org/10.13039/100005266,Women's Health Initiative,""
455,http://dx.doi.org/10.13039/100006307,Administration for Community Living,""
456,http://dx.doi.org/10.13039/100006229,Oak Ridge Institute for Science and Education,""
457,http://dx.doi.org/10.13039/501100001313,Coventry University,""
458,http://dx.doi.org/10.13039/501100001334,National Arts Council of South Africa,""
459,http://dx.doi.org/10.13039/100005298,American College of Neuropsychopharmacology,""
460,http://dx.doi.org/10.13039/100005297,Alaska Conservation Foundation,""
461,http://dx.doi.org/10.13039/100005296,American Association of Pharmaceutical Scientists,""
462,http://dx.doi.org/10.13039/100005295,American Academy of Pediatrics,""
463,http://dx.doi.org/10.13039/100004975,Virginia Department of Agriculture and Consumer Services,""
610,http://dx.doi.org/10.13039/100004176,Adam Taliaferro Foundation,""
464,http://dx.doi.org/10.13039/100004198,Waksman Foundation for Microbiology,""
465,http://dx.doi.org/10.13039/100004197,Wacker Foundation,""
466,http://dx.doi.org/10.13039/501100001359,Singapore International Foundation,""
467,http://dx.doi.org/10.13039/501100001358,National Environment Agency - Singapore,""
468,http://dx.doi.org/10.13039/501100001310,South Asian Health Foundation,""
469,http://dx.doi.org/10.13039/100004930,Texas Parks and Wildlife Department,""
470,http://dx.doi.org/10.13039/100004107,Sabin Vaccine Institute,""
471,http://dx.doi.org/10.13039/100004931,State Preservation Board,""
472,http://dx.doi.org/10.13039/100006367,Tommy Fuss Fund,""
473,http://dx.doi.org/10.13039/100004933,Texas Veterinary Medical Diagnostic Laboratory,""
474,http://dx.doi.org/10.13039/100004934,Texas Water Development Board,""
475,http://dx.doi.org/10.13039/501100002674,Russian Academy of Sciences,""
476,http://dx.doi.org/10.13039/100004914,Texas Animal Health Commission,""
477,http://dx.doi.org/10.13039/100004915,Texas Commission on the Arts,""
478,http://dx.doi.org/10.13039/100004916,State of Texas Attorney General,""
479,http://dx.doi.org/10.13039/100005292,Brigham and Women's Hospital,""
480,http://dx.doi.org/10.13039/100004196,Voices Against Brain Cancer,""
481,http://dx.doi.org/10.13039/100004192,The Vetiver Network International,""
482,http://dx.doi.org/10.13039/100004969,Maryland State Department of Education,""
483,http://dx.doi.org/10.13039/501100001360,Asian Civilisations Museum,""
484,http://dx.doi.org/10.13039/100004936,Michigan Community Service Commission,""
485,http://dx.doi.org/10.13039/100004937,Michigan Council for Arts and Cultural Affairs,""
486,http://dx.doi.org/10.13039/100004938,Michigan Department of Agriculture and Rural Development,""
487,http://dx.doi.org/10.13039/100004939,Michigan Department of Community Health,""
488,http://dx.doi.org/10.13039/100004968,Maryland State Arts Council,""
489,http://dx.doi.org/10.13039/501100001363,Maritime and Port Authority of Singapore,""
490,http://dx.doi.org/10.13039/501100001361,"Faculty of Science, National University of Singapore",""
491,http://dx.doi.org/10.13039/100004962,Minnesota Historical Society,""
492,http://dx.doi.org/10.13039/501100001309,Royal Norwegian Embassy in London,""
493,http://dx.doi.org/10.13039/501100001307,Actuarial Profession,""
494,http://dx.doi.org/10.13039/501100001308,Jean Shanks Foundation,""
495,http://dx.doi.org/10.13039/501100001305,Headley Trust,""
496,http://dx.doi.org/10.13039/501100001306,Health Protection Agency,""
497,http://dx.doi.org/10.13039/100004966,Minnesota State Colleges and Universities,""
498,http://dx.doi.org/10.13039/100004961,Minnesota Office of Higher Education,""
499,http://dx.doi.org/10.13039/100004960,Minnesota Department of Transportation,""
500,http://dx.doi.org/10.13039/100004963,Minnesota Housing Finance Agency,""
501,http://dx.doi.org/10.13039/501100001304,Happold Trust,""
502,http://dx.doi.org/10.13039/100004922,Department of Family and Protective Services,""
503,http://dx.doi.org/10.13039/100004923,Texas Forest Service,""
504,http://dx.doi.org/10.13039/501100001320,Wolfson Foundation,""
505,http://dx.doi.org/10.13039/100004920,Texas Education Agency,""
506,http://dx.doi.org/10.13039/100004959,Minnesota Department of Natural Resources,""
507,http://dx.doi.org/10.13039/100004957,Minnesota Department of Human Services,""
508,http://dx.doi.org/10.13039/100004956,Minnesota Department of Health,""
509,http://dx.doi.org/10.13039/100004955,Minnesota Department of Education,""
510,http://dx.doi.org/10.13039/100004921,Texas Commission on Environmental Quality,""
511,http://dx.doi.org/10.13039/501100001322,South African Medical Research Council,""
512,http://dx.doi.org/10.13039/501100001324,Open Society Foundation for South Africa,""
513,http://dx.doi.org/10.13039/100004904,Pennsylvania Department of Aging,""
514,http://dx.doi.org/10.13039/100004954,Minnesota Department of Employment and Economic Development,""
515,http://dx.doi.org/10.13039/100004953,Minnesota Department Of Commerce,""
516,http://dx.doi.org/10.13039/100004952,Minnesota Department of Agriculture,""
517,http://dx.doi.org/10.13039/100004950,Michigan Public Service Commission,""
518,http://dx.doi.org/10.13039/100004929,Texas Board of Nursing,""
519,http://dx.doi.org/10.13039/100004926,Texas Higher Education Coordinating Board,""
520,http://dx.doi.org/10.13039/100004927,Texas Historical Commission,""
521,http://dx.doi.org/10.13039/100004924,Texas Groundwater Protection Committee,""
522,http://dx.doi.org/10.13039/100004940,Michigan Department of Education,""
523,http://dx.doi.org/10.13039/100004941,Department of Environmental Quality,""
524,http://dx.doi.org/10.13039/501100001302,Chartered Institution of Wastes Management,""
525,http://dx.doi.org/10.13039/501100001301,British Association for Surgery of the Knee,""
526,http://dx.doi.org/10.13039/100004925,Texas Health and Human Services Commission,""
527,http://dx.doi.org/10.13039/100005281,American Center for Mongolian Studies,""
528,http://dx.doi.org/10.13039/100005280,American Association of University Women,""
529,http://dx.doi.org/10.13039/100005287,Council of American Overseas Research Centers,""
530,http://dx.doi.org/10.13039/501100000885,Dr Hadwen Trust for Humane Research,""
531,http://dx.doi.org/10.13039/100004970,Maryland Higher Education Commission,""
532,http://dx.doi.org/10.13039/501100000888,Directorate-General for Economic and Financial Affairs,""
533,http://dx.doi.org/10.13039/501100001349,National Medical Research Council,""
534,http://dx.doi.org/10.13039/501100001315,University of Hertfordshire,""
535,http://dx.doi.org/10.13039/100005286,Canon Foundation in Europe,""
536,http://dx.doi.org/10.13039/501100001316,University of Kent,""
537,http://dx.doi.org/10.13039/100005289,National Institute of Justice,""
538,http://dx.doi.org/10.13039/501100001317,Swansea University,""
539,http://dx.doi.org/10.13039/100005291,Rhode Island Council for the Humanities,""
540,http://dx.doi.org/10.13039/501100000887,Directorate- General for Competition,""
541,http://dx.doi.org/10.13039/100004979,Center for Innovative Technology,""
542,http://dx.doi.org/10.13039/501100001354,Ministry of Communications and Information,""
543,http://dx.doi.org/10.13039/501100000892,Directorate-General for Energy,""
544,http://dx.doi.org/10.13039/100004974,Virginia Department for the Aging,""
545,http://dx.doi.org/10.13039/100005288,New York Public Library,""
546,http://dx.doi.org/10.13039/501100001318,University of the West of England,""
547,http://dx.doi.org/10.13039/100005283,American Institute for Yemeni Studies,""
548,http://dx.doi.org/10.13039/100005282,American Institute for Maghrib Studies,""
549,http://dx.doi.org/10.13039/100005290,Psi Chi,""
550,http://dx.doi.org/10.13039/501100001327,"Society for Endocrinology, Metabolism and Diabetes of South Africa",""
551,http://dx.doi.org/10.13039/501100001328,National Kidney Foundation of South Africa,""
552,http://dx.doi.org/10.13039/100005299,Acoustical Society of America,""
553,http://dx.doi.org/10.13039/501100000893,"Directorate General for Employment, Social Affairs and Inclusion",""
554,http://dx.doi.org/10.13039/100004973,Mid Atlantic Arts Foundation,""
555,http://dx.doi.org/10.13039/501100000894,Directorate-General for Enterprise and Industry,""
556,http://dx.doi.org/10.13039/100004972,Maryland Industrial Partnerships,""
557,http://dx.doi.org/10.13039/100004153,Kate Verdon Spisak Foundation for Melanoma Awareness and Research,""
558,http://dx.doi.org/10.13039/100004154,The Sport Foundation,""
559,http://dx.doi.org/10.13039/100005200,New Jersey Commission on Spinal Cord Research,""
560,http://dx.doi.org/10.13039/100004152,Spine Education and Research Institute,""
561,http://dx.doi.org/10.13039/100005204,Siemens Foundation,""
562,http://dx.doi.org/10.13039/100004157,STAND AMONG FRIENDS,""
563,http://dx.doi.org/10.13039/100005205,Janssen Research and Development,""
564,http://dx.doi.org/10.13039/100005202,Muscular Dystrophy Association,""
565,http://dx.doi.org/10.13039/501100003206,Alberta Children's Hospital Foundation,""
566,http://dx.doi.org/10.13039/100005203,Renal Pathology Society,""
567,http://dx.doi.org/10.13039/100004165,Stop! Children's Cancer of Palm Beach County,""
568,http://dx.doi.org/10.13039/100004160,Alexander H. Steinkoler Foundation for Pancreatic Cancer,""
569,http://dx.doi.org/10.13039/100005217,National Center for Injury Prevention and Control,""
570,http://dx.doi.org/10.13039/100006308,"Jerome and Dorothy Lemelson Center for the Study of Invention and Innovation, National Museum of American History",""
571,http://dx.doi.org/10.13039/100006371,National Association of School Psychologists,""
572,http://dx.doi.org/10.13039/501100003498,Women's College Hospital,""
573,http://dx.doi.org/10.13039/100005218,"National Center for Preparedness, Detection, and Control of Infectious Diseases",""
574,http://dx.doi.org/10.13039/501100001346,Southern Africa Association for the Advancement of Science,""
575,http://dx.doi.org/10.13039/100004982,Virginia Commission on Youth,""
576,http://dx.doi.org/10.13039/100006241,IPEC-Americas Foundation,""
577,http://dx.doi.org/10.13039/100006279,St. Jude Medical,""
578,http://dx.doi.org/10.13039/501100001339,Protein Research Foundation,""
579,http://dx.doi.org/10.13039/501100000899,Directorate- General for Enlargement,""
580,http://dx.doi.org/10.13039/501100001338,University of Capetown,""
581,http://dx.doi.org/10.13039/501100000898,Taxation and Customs Union Directorate-General,""
582,http://dx.doi.org/10.13039/501100000897,Directorate-General for Justice,""
583,http://dx.doi.org/10.13039/501100002348,Bernstein Center for Computational Neuroscience Tübingen,""
